,Unnamed: 0,track_id,timestamp_ms,x,y,vx,vy,ax,ay
23863,23863,reprocessed_2024-07-16-14-47-54.bag_644,209441.373046875,-4.849560214657117,1.920955788083802,-0.0205000012397945,0.0063237580732069,-0.0931247155420349,-0.0127254455670969
23864,23864,reprocessed_2024-07-16-14-47-54.bag_644,209574.73803710932,-4.849601154136678,1.920974506036487,-0.0316753717989256,0.0045974895797536,-0.0819242206741189,-0.015322590376313
23865,23865,reprocessed_2024-07-16-14-47-54.bag_644,209741.37915039065,-4.848859441276886,1.9309804609346488,-0.0315504562703458,0.0155134823389694,-0.0580230127151652,-0.0066055315614054
23866,23866,reprocessed_2024-07-16-14-47-54.bag_644,209841.3920898437,-4.851151901346896,1.932033878584548,-0.037581049959202,0.0233926062984635,-0.0507379922130161,0.0055062335242051
23867,23867,reprocessed_2024-07-16-14-47-54.bag_644,210007.88305664065,-4.843273982730295,1.9284138641625648,-0.0331115802729626,0.0281820507630957,-0.0328730954795742,0.0085513768615028
23868,23868,reprocessed_2024-07-16-14-47-54.bag_644,210074.7790527344,-4.836622754225004,1.93566397961618,-0.0280344508837902,0.0361096847166567,-0.0188246453316063,0.0251483637340811
23869,23869,reprocessed_2024-07-16-14-47-54.bag_644,210174.7822265625,-4.841021303029379,1.937205890841426,-0.0251617834113311,0.0341426121468344,-0.0140208789703203,0.0261904564562698
23870,23870,reprocessed_2024-07-16-14-47-54.bag_644,210341.39819335932,-4.838308928082768,1.956495313502927,-0.0054615437055051,0.0336780144030473,-0.0016461339227594,0.0232560109441577
23871,23871,reprocessed_2024-07-16-14-47-54.bag_644,210441.4580078125,-4.850650489404757,1.962629287670524,-0.0044415123217629,0.0333324495992254,-0.0028589523578911,0.0241637393155514
23872,23872,reprocessed_2024-07-16-14-47-54.bag_644,210507.9001464844,-4.856047897044675,1.975444423009748,-0.0083447446116818,0.0385978711543434,-0.0071121904585398,0.0313515311890709
23873,23873,reprocessed_2024-07-16-14-47-54.bag_644,210641.42114257807,-4.85899817523898,1.9772070808353988,-0.0106437696466409,0.0472571874620413,0.0040589628794728,0.0396806758618674
23874,23874,reprocessed_2024-07-16-14-47-54.bag_644,210741.42114257807,-4.86536121000745,1.9805707815685596,-0.0152888789200409,0.0496821233739828,0.0077933922426959,0.0434000088546891
23875,23875,reprocessed_2024-07-16-14-47-54.bag_644,210841.4311523437,-4.8630184231165,1.9897772210439089,-0.0119607236267774,0.0510153445953986,0.0110462486793202,0.0381824901103125
23876,23876,reprocessed_2024-07-16-14-47-54.bag_644,210941.4470214844,-4.864063060618662,2.0009490500919758,-0.0102564052045254,0.0573699901087272,0.0187801052705042,0.0366580283343104
23877,23877,reprocessed_2024-07-16-14-47-54.bag_644,211007.92504882807,-4.870967704015698,2.004219281783719,-0.0205114135392583,0.0569826691880785,0.0006694291819205,0.0331987000600096
23878,23878,reprocessed_2024-07-16-14-47-54.bag_644,211107.92822265625,-4.873624004558565,2.005477379791188,-0.0204991082673813,0.0570061155356515,-0.0069078561623824,0.0213714543538642
23879,23879,reprocessed_2024-07-16-14-47-54.bag_644,211241.4592285156,-4.883498069256007,2.010156515155984,-0.0254083639524933,0.0593328615457767,-0.0134569261287559,0.0250809428982703
